Offset;Input Attributes: Layout 3 (Per vertex).POSITION0[0];Input Attributes: Layout 3 (Per vertex).POSITION0[1];Input Attributes: Layout 3 (Per vertex).POSITION0[2];Input Attributes: Layout 3 (Per vertex).NORMAL0[0];Input Attributes: Layout 3 (Per vertex).NORMAL0[1];Input Attributes: Layout 3 (Per vertex).NORMAL0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[0];Input Attributes: Layout 3 (Per vertex).TANGENT0[1];Input Attributes: Layout 3 (Per vertex).TANGENT0[2];Input Attributes: Layout 3 (Per vertex).TANGENT0[3]
168720;-0.6255592;0.007902622;0.0714609;-0.9988833;0.02915866;0.03717787;-0.04110843;-0.9242316;-0.3796128;-1
168760;-0.6227419;0.007903069;0.07511079;-0.227371;0.3533938;0.9074224;-0.4422166;-0.8676782;0.2271103;-1
168800;-0.625344;0.004512921;0.07256138;-0.938408;-0.3418893;-0.05002243;0.3049054;-0.7512488;-0.58537;-1
168840;-0.6248677;0.005963653;0.07458014;-0.7568651;0.06151236;0.65067;-0.2632605;-0.9399171;-0.2173701;-1
168880;-0.6216434;-0.0004366189;0.07396001;-0.6561049;-0.7500498;-0.08337613;0.4218174;-0.2728693;-0.8646458;-1
168920;-0.6239145;0.001611561;0.07344232;-0.8037669;-0.5903443;-0.0738395;0.4234263;-0.4804385;-0.7680425;-1
168960;-0.621549;0.0005254149;0.07679998;-0.5691304;-0.3660611;0.7362674;-0.06184469;-0.8738395;-0.4822654;-1
169000;-0.6234658;0.002928212;0.07591755;-0.6569429;-0.1541233;0.7380191;-0.1446508;-0.9349314;-0.3240052;-1
169040;-0.6212866;0.005232975;0.07622121;-0.1414793;0.3007624;0.9431467;-0.3940998;-0.8910896;0.2250438;-1
169080;-0.617474;0.001202717;0.07785314;-0.05323268;0.1617815;0.9853898;-0.2167923;-0.9651258;0.1467431;-1
169120;-0.6194439;0.00312902;0.07716855;-0.08604518;0.2603958;0.9616602;-0.3180628;-0.9219102;0.2211736;-1
169160;-0.6164343;0.002662733;0.07641146;0.4554668;0.7831597;0.4233333;0.04532225;-0.4953019;0.867538;-1
169200;-0.6196759;0.006207868;0.07518151;0.699991;0.6279465;0.340141;0.1088732;-0.5645523;0.8181855;-1
169240;-0.6157863;0.00206475;0.0744027;0.3951554;0.8486388;0.3516593;0.07943358;-0.4129477;0.9072842;-1
169280;-0.6181699;0.004268289;0.0757814;0.5774208;0.7446982;0.3346789;0.1027952;-0.4729709;0.875061;-1
169320;-0.6213387;0.007500216;0.07240655;0.9208435;0.3850685;0.06139537;0.1966629;-0.5945949;0.7796029;-1
169360;-0.61994;0.005016118;0.0732189;0.7440311;0.6557795;0.1279496;0.2689643;-0.4692675;0.8410982;-1
169400;-0.6200925;0.007412806;0.07076468;0.4315499;0.5270092;0.7321381;-0.09159334;-0.78181;0.6167527;-1
169440;-0.6180176;0.003330469;0.0737727;0.5310632;0.8053648;0.2633616;0.1985571;-0.4204401;0.8853276;-1
169480;-0.6143004;0.00327611;0.07285456;0.02471442;0.5460629;0.8373795;-0.1721559;-0.8227968;0.5416345;-1
169520;-0.6184783;0.005677506;0.07154774;0.2199459;0.566476;0.7941843;-0.05936322;-0.8048393;0.5905164;-1
169560;-0.6164865;0.004387662;0.07216296;0.08505763;0.5588391;0.8249024;-0.1203263;-0.8160824;0.5652709;-1
169600;-0.6206653;0.009107992;0.07004129;0.4530585;0.3196694;0.8321956;-0.3335331;-0.8049212;0.4907725;-1
169640;-0.618804;0.008583322;0.07012554;-0.2040784;0.251677;0.9460502;-0.2972999;-0.9366796;0.1850518;-1
169680;-0.6166832;0.007358685;0.07094335;-0.2450259;0.2093203;0.9466506;-0.1779584;-0.9695358;0.1683188;-1
169720;-0.6145507;0.006182775;0.0716178;-0.2633021;0.1489674;0.9531426;-0.1312013;-0.9843556;0.1176019;-1
169760;-0.612433;0.005092993;0.07230757;-0.2666369;0.1088613;0.9576294;-0.13858;-0.9876063;0.07368366;-1
169800;-0.6129159;0.008897364;0.0725301;-0.3211764;0.2470555;0.9142261;-0.2811396;-0.9467255;0.157071;-1
169840;-0.6108236;0.007753387;0.07337107;-0.3016184;0.06549118;0.9511768;-0.1745635;-0.9845675;0.01243612;-1
169880;-0.6110229;0.01039836;0.07209583;-0.109331;0.6634279;0.7402095;-0.4198636;-0.7058032;0.5705755;-1
169920;-0.6085389;0.006809056;0.07400779;-0.2110066;0.02657528;0.9771233;-0.1608858;-0.9869414;-0.007900449;-1
169960;-0.6092657;0.009246573;0.0732452;-0.02999603;0.5116741;0.8586559;-0.3339059;-0.8148227;0.4738893;-1
170000;-0.6088916;0.01092629;0.07128567;0.3587526;0.8224835;0.4413814;-0.309536;-0.3412766;0.8875347;-1
170040;-0.6060553;0.005916536;0.07446387;-0.08675885;0.07042667;0.9937369;-0.1941963;-0.9795586;0.05246742;-1
170080;-0.6071098;0.008124307;0.07365187;0.1374272;0.4948372;0.8580501;-0.2523472;-0.8201943;0.5134222;-1
170120;-0.6078254;0.009613946;0.07247234;0.4555345;0.7855327;0.4188397;-0.2685419;-0.3273174;0.9059517;-1
170160;-0.6070957;0.009095147;0.07079358;0.7178144;0.6765501;-0.1643848;0.1422452;0.08861743;0.9858567;-1
170200;-0.6033956;0.005120963;0.07464985;0.06165354;0.1771077;0.9822584;-0.3149096;-0.9304119;0.1875254;-1
170240;-0.6049412;0.007083833;0.07366052;0.3110006;0.6662724;0.6777608;-0.06355778;-0.6969484;0.7142993;-1
170280;-0.606161;0.008325875;0.07271047;0.5665387;0.7971856;0.2086362;-0.04238883;-0.2246597;0.973515;-1
170320;-0.6005653;0.004302055;0.07432431;0.1808946;0.3529069;0.9180053;-0.2410328;-0.8890312;0.3892644;-1
170360;-0.6024513;0.005883977;0.07338417;0.4048986;0.8283204;0.387224;-0.009504735;-0.4196555;0.9076338;-1
170400;-0.6043054;0.00699237;0.07249808;0.5512701;0.8317877;-0.06504199;0.25987;-0.09710358;0.9607489;-1
170440;-0.5984385;0.003961906;0.0739462;0.2067362;0.5341606;0.8197151;-0.04133603;-0.8322979;0.5527853;-1
170480;-0.6003395;0.004940107;0.07292927;0.3248142;0.9295862;0.1742555;0.0227851;-0.1918836;0.9811532;-1
170520;-0.5965698;0.004117414;0.07320635;0.2025175;0.6354104;0.7451446;0.1117497;-0.7709363;0.6270322;-1
170560;-0.605636;0.007745683;0.07103422;0.6432307;0.720176;-0.2600018;0.2039348;0.166164;0.9647799;-1
170600;-0.6021768;0.005590007;0.07196388;0.4443588;0.8550392;-0.2673075;0.2446699;0.1712078;0.9543713;-1
170640;-0.5983219;0.00449799;0.0723412;0.07859844;0.9925994;0.09256838;0.06690376;-0.09789836;0.9929451;-1
170680;-0.5949942;0.004860833;0.07196537;0.2043851;0.6454958;0.735909;0.2266093;-0.762557;0.6059334;-1
170720;-0.6041011;0.006240889;0.07085443;0.5670003;0.7387133;-0.3644358;0.2886538;0.236185;0.9278446;-1
170760;-0.6057599;0.006818861;0.06931658;0.6386114;0.7082487;-0.3009304;0.283214;0.147295;0.9476783;-1
170800;-0.6002989;0.004508168;0.07135192;0.2309841;0.8995072;-0.3708548;0.09939201;0.3573535;0.9286655;-1
170840;-0.596799;0.004682302;0.07177103;-0.2132658;0.9518153;0.2203754;0.1126241;-0.2001102;0.9732789;-1
170880;-0.6022601;0.00478518;0.07051111;0.4001275;0.8150395;-0.4190568;0.302284;0.3142945;0.899913;-1
170920;-0.598376;0.00413695;0.07089943;-0.108693;0.9335572;-0.3415506;0.02574295;0.3461143;0.9378392;-1
170960;-0.5935737;0.005547315;0.0709873;0.542384;0.3938938;0.7420696;0.2505079;-0.9189242;0.3046709;-1
171000;-0.5924999;0.006714016;0.06943483;0.5552434;0.3224887;0.7666197;0.2583872;-0.9430384;0.2095583;-1
171040;-0.5942543;0.006404862;0.07044722;4.661083e-05;0.664378;0.7473968;0.2936428;-0.714457;0.6350788;-1
171080;-0.5955505;0.005548403;0.07071648;-0.4811593;0.7906748;0.3785751;0.1769941;-0.3353363;0.9253231;-1
171120;-0.5912663;0.008127585;0.06804536;0.4794469;0.2841624;0.8302906;0.1817008;-0.9577655;0.2228678;-1
171160;-0.5934293;0.007861272;0.06929476;0.1668634;0.5477644;0.8198237;0.2590623;-0.8266238;0.4995796;-1
171200;-0.5915582;0.01067275;0.06690616;0.1368376;0.6897936;0.7109573;-0.06487598;-0.7099272;0.7012807;-1
171240;-0.5925756;0.009251565;0.06827082;0.2011635;0.5626045;0.8018786;0.1724674;-0.8261672;0.5363795;-1
171280;-0.5935581;0.009812891;0.06757159;-0.3758672;0.7802484;0.4999363;-0.02132014;-0.546634;0.8371002;-1
171320;-0.5947937;0.006963119;0.06959225;-0.5482713;0.6236035;0.5572408;0.2190506;-0.5359699;0.8153239;-1
171360;-0.5942081;0.008504793;0.06866025;-0.4385254;0.6542776;0.6161302;0.164179;-0.6157073;0.7706815;-1
171400;-0.5948888;0.00867714;0.06754633;-0.8409371;0.5154041;0.1648739;-0.0600123;-0.3916301;0.9181636;-1
171440;-0.5953801;0.007176623;0.06847735;-0.8933019;0.408915;0.1865487;0.006694242;-0.4029023;0.9152185;-1
171480;-0.5958493;0.005614907;0.06935682;-0.8327227;0.5520864;0.04211343;-0.04106374;-0.1374291;0.9896601;-1
171520;-0.5951599;0.008036673;0.06577091;-0.9162095;0.3925693;-0.08030922;-0.2086776;-0.2963665;0.9319982;-1
171560;-0.5955859;0.006474078;0.06688202;-0.9499702;0.3123382;-0.001244574;-0.09703506;-0.2913379;0.9516861;-1
171600;-0.5960337;0.004995927;0.0676511;-0.8775955;0.4780842;-0.03552336;-0.1679106;-0.2371274;0.9568577;-1
171640;-0.5959942;0.005266979;0.06576605;-0.6384579;0.6697373;0.3792407;0.04165466;-0.4619497;0.8859274;-1
171680;-0.5967361;0.004046246;0.06663928;-0.4579912;0.7987655;0.3901511;-0.08584508;-0.4765755;0.8749323;-1
171720;-0.5975919;0.003337771;0.06759543;-0.3102335;0.913465;0.2633195;-0.1631402;-0.3240323;0.9318737;-1
171760;-0.5970833;0.003781766;0.068768;-0.642637;0.7392685;-0.2012458;-0.1969852;0.09441186;0.97585;-1
171800;-0.5985805;0.002955392;0.06839579;-0.1011033;0.9947475;0.01598749;-0.1684178;-0.032951;0.9851649;-1
171840;-0.5969704;0.004488423;0.07030942;-0.557017;0.8136075;-0.1666587;-0.03709368;0.1760995;0.9836732;-1
171880;-0.5985553;0.003399163;0.0695404;-0.1479213;0.9072457;-0.3937316;-0.07333897;0.3869527;0.9191785;-1
171920;-0.6003603;0.003395438;0.0675202;0.2784427;0.8736551;0.3989942;-0.1327632;-0.3764243;0.9168854;-1
171960;-0.6003839;0.003760129;0.07013223;0.2294257;0.8715391;-0.43334;0.05720205;0.4323727;0.8998787;-1
172000;-0.6006087;0.003156886;0.06855997;0.3311165;0.9309821;-0.1537339;-0.005015204;0.1646586;0.986338;-1
172040;-0.6033853;0.00460501;0.06765392;0.4781197;0.8475876;0.2302103;-0.05290018;-0.2338441;0.970834;-1
172080;-0.6035755;0.004824996;0.06924535;0.5392733;0.8126112;-0.2210141;0.2512421;0.09524659;0.9632267;-1
172120;-0.6056743;0.00615865;0.06736922;0.5719926;0.8138716;0.1021637;0.04759441;-0.1572714;0.9864078;-1
172160;-0.6072232;0.008053094;0.06887656;0.7205072;0.6237361;-0.3030225;0.331128;0.0744794;0.9406418;-1
172200;-0.6052027;0.08297789;0.01984284;0.6700074;0.2996575;0.6791769;-0.6861575;-0.09916773;0.7206296;-1
172240;-0.6042877;0.0832296;0.01864783;0.5832891;0.6904323;0.4277825;-0.2629564;-0.3372214;0.9033904;-1
172280;-0.6038895;0.08333862;0.01731375;0.393064;0.8942815;0.2129389;0.2983635;-0.3425673;0.8899133;-1
172320;-0.6031629;0.08343072;0.01586837;0.2272781;0.9524419;0.2016551;0.3943418;-0.278867;0.8745641;-1
172360;-0.604122;0.083795;0.01510443;0.2156293;0.9677358;0.1282496;0.3851044;-0.2039627;0.8984342;-1
172400;-0.6053197;0.08408353;0.01426146;0.2542605;0.9584405;0.1262209;0.3506708;-0.2108645;0.9090264;-1
172440;-0.6047747;0.08364014;0.01668168;0.292817;0.9465407;0.1328077;0.3416308;-0.2316624;0.9080139;-1
172480;-0.6057996;0.08409236;0.01594199;0.308714;0.9467924;0.08479154;0.398194;-0.2072467;0.8895836;-1
172520;-0.6069215;0.08450732;0.01525426;0.3760497;0.9238561;0.05535005;0.3405176;-0.1897728;0.9145364;-1
172560;-0.6049348;0.0836902;0.01806282;0.3887587;0.9170196;0.08651554;0.0804184;-0.1264455;0.987668;-1
172600;-0.6055648;0.08377448;0.01950334;0.5654435;0.7666837;0.3037768;-0.4327856;-0.0371594;0.9000745;-1
172640;-0.6070548;0.08456197;0.01687734;0.4104923;0.909539;0.04337526;0.2717102;-0.1632595;0.942063;-1
172680;-0.6081399;0.08514014;0.01623052;0.4616874;0.8853564;0.03373724;0.2868103;-0.1822772;0.935827;-1
172720;-0.6060378;0.08404252;0.01742643;0.3647054;0.9293301;0.04714402;0.2204378;-0.1329682;0.9627615;-1
172760;-0.6083114;0.08514844;0.01781458;0.4534838;0.8890748;0.03007976;0.1323055;-0.09522724;0.980321;-1
172800;-0.6093894;0.08572501;0.01734239;0.4980796;0.8647984;0.02026648;0.2348413;-0.1547364;0.9549143;-1
172840;-0.6062598;0.08416057;0.01893039;0.4009357;0.9155794;0.02027139;-0.1453099;0.04305199;0.9869682;-1
172880;-0.6073275;0.08459382;0.01835943;0.4124514;0.909797;0.006395326;0.04384437;-0.02257768;0.9941134;-1
172920;-0.6062825;0.08377771;0.02074249;0.7497489;0.3805944;0.5407403;-0.6344452;0.1850818;0.7497875;-1
172960;-0.6093919;0.0857382;0.01890822;0.4759921;0.8767062;-0.01239891;-0.01286436;0.02732652;0.9941245;-1
173000;-0.610507;0.08625817;0.01886123;0.5272564;0.8453593;0.0004919083;0.1501041;-0.08998652;0.9794455;-1
173040;-0.6083511;0.08515786;0.01926522;0.4406509;0.89464;-0.04742364;-0.1455365;0.1294092;0.9759471;-1
173080;-0.6073612;0.08474074;0.01965065;0.4320557;0.8985212;-0.06641253;-0.2930264;0.2126315;0.9295245;-1
173120;-0.6067071;0.08439779;0.02029001;0.5772165;0.8073196;0.1201651;-0.4995104;0.234614;0.8323973;-1
173160;-0.6070632;0.08317959;0.02187013;0.7991424;-0.05180955;0.598044;-0.5475532;0.3443425;0.7621316;-1
173200;-0.6085251;0.08166438;0.02339724;0.8615301;-0.1906738;0.469031;-0.3369148;0.4744595;0.8129883;-1
173240;-0.6105235;0.08630605;0.02050278;0.4903258;0.8667451;-0.0295943;-0.1119842;0.1030182;0.9844542;-1
173280;-0.611404;0.08680061;0.02057345;0.5499096;0.8289391;-0.0168817;0.0860296;-0.03172305;0.9917646;-1
173320;-0.6096456;0.08587596;0.02055082;0.4447319;0.8916436;-0.04771404;-0.3019235;0.2054126;0.9271327;-1
173360;-0.6086978;0.08548826;0.02076223;0.4033288;0.9088617;-0.09329374;-0.4415367;0.286198;0.8474389;-1
173400;-0.6071282;0.08446899;0.0215934;0.7907287;0.4336425;0.4311316;-0.5863407;0.3404897;0.7341208;-1
173440;-0.6076729;0.085117;0.02110565;0.540132;0.8405175;0.03061631;-0.534361;0.316689;0.7818942;-1
173480;-0.6079019;0.08355543;0.02305815;0.8858727;-0.03192168;0.4617496;-0.4124598;0.3969409;0.819666;-1
173520;-0.6114122;0.08685416;0.02232486;0.526516;0.8435165;-0.03334194;-0.1227433;0.1215867;0.9818982;-1
173560;-0.6121569;0.08736458;0.02252426;0.5649025;0.817504;-0.02893172;0.06176365;-0.002562402;0.9950152;-1
173600;-0.6107137;0.08648983;0.02222548;0.4752131;0.8754123;-0.03959786;-0.2438245;0.1800877;0.9502214;-1
173640;-0.6097949;0.0860461;0.02228545;0.3959069;0.9143314;-0.06416215;-0.3600083;0.2220258;0.9041756;-1
173680;-0.6079271;0.08499274;0.022647;0.8192455;0.47708;0.3175703;-0.4933628;0.3060597;0.8138222;-1
173720;-0.6087453;0.08571993;0.02232464;0.4971998;0.8669299;0.01310313;-0.4628116;0.2538342;0.8483283;-1
173760;-0.6084053;0.08389282;0.02448113;0.9736283;0.0001294389;0.2278592;-0.2142002;0.3413283;0.9151637;-1
173800;-0.6090075;0.08212338;0.02500248;0.9463055;-0.2375276;0.2151878;-0.1053168;0.4021685;0.9093105;-1
173840;-0.6086908;0.0854013;0.02429355;0.8487312;0.5065324;0.1517821;-0.2964195;0.2180941;0.9298009;-1
173880;-0.6087099;0.08415633;0.0271243;0.9973935;0.0379633;0.06058305;-0.06701629;0.2015418;0.977153;-1
173920;-0.6091595;0.08248705;0.02736978;0.9596261;-0.2742341;0.047434;0.02796127;0.2633959;0.9641808;-1
173960;-0.6096146;0.08617988;0.0243226;0.506338;0.861464;0.0137194;-0.2721875;0.1457519;0.9507453;-1
174000;-0.610541;0.08649218;0.02440885;0.4270706;0.90231;-0.01954462;-0.1944076;0.1151647;0.9731327;-1
174040;-0.6092117;0.0856441;0.02711417;0.845547;0.5302863;0.05670847;-0.1325332;0.1063673;0.9853805;-1
174080;-0.6086211;0.08399434;0.0299258;0.9973556;0.05543483;-0.0467543;0.04233247;0.07854211;0.9960037;-1
174120;-0.6091655;0.08253738;0.02998548;0.9426721;-0.3206241;-0.08954636;0.1306047;0.1087915;0.9851907;-1
174160;-0.6100619;0.08638069;0.0271643;0.5103197;0.8587229;0.03819948;-0.109933;0.02153165;0.9935991;-1
174200;-0.6092128;0.08546755;0.03006105;0.8275727;0.560445;0.03196593;-0.02315429;-0.02280907;0.9994683;-1
174240;-0.608344;0.08355926;0.03204727;0.9897519;0.0641118;-0.1261837;0.1353907;-0.1692742;0.976039;-1
174280;-0.6089999;0.0822072;0.03194424;0.8961894;-0.3687573;-0.24541;0.1983724;-0.1611595;0.9664775;-1
174320;-0.6114166;0.08702122;0.02452807;0.5103267;0.855487;-0.003172542;-0.1457113;0.09542871;0.9826158;-1
174360;-0.6109662;0.08670405;0.02718919;0.4240857;0.9026411;0.04674346;-0.07105986;-0.01674178;0.9966559;-1
174400;-0.6100153;0.0862007;0.03017975;0.4794515;0.8687377;0.1241712;0.008450525;-0.1460523;0.9892358;-1
174440;-0.612069;0.0873709;0.02473733;0.5553138;0.8244263;0.005185537;-0.08211567;0.05514597;0.9927498;-1
174480;-0.6126434;0.08777007;0.0248978;0.5773923;0.8096603;-0.004343521;0.07902969;-0.0473576;0.9928396;-1
174520;-0.6118569;0.08716014;0.02729434;0.511989;0.8513445;0.06315468;-0.04141124;-0.04587951;0.9961052;-1
174560;-0.6124111;0.08745056;0.027508;0.5757753;0.807052;0.06812105;-0.006284282;-0.07521619;0.9945585;-1
174600;-0.6129374;0.08787492;0.02767223;0.5888517;0.7993125;0.05964733;0.1091746;-0.1501762;0.979763;-1
174640;-0.6110235;0.08645573;0.03016196;0.3870577;0.9074102;0.1533881;0.04643587;-0.1856559;0.9805645;-1
174680;-0.6124425;0.08708364;0.03039676;0.5992326;0.7814312;0.1373758;0.06878141;-0.222019;0.9703867;-1
174720;-0.6129997;0.08758441;0.0305609;0.6005007;0.7814819;0.1396289;0.1243888;-0.2639523;0.9537373;-1
174760;-0.6119293;0.08678815;0.03024725;0.5012581;0.8467407;0.1490567;0.05533786;-0.2039402;0.9759982;-1
174800;-0.612265;0.08630285;0.03309756;0.5944316;0.7599106;0.2423483;0.1031635;-0.3740318;0.9198158;-1
174840;-0.6128167;0.08681944;0.03333315;0.594198;0.7579238;0.2537958;0.09355459;-0.3802834;0.9182779;-1
174880;-0.6107892;0.08568721;0.03274533;0.3609285;0.8855404;0.2871876;0.1189727;-0.350852;0.9280199;-1
174920;-0.6117562;0.08599365;0.03291754;0.4848067;0.829685;0.2601782;0.1232005;-0.3622136;0.9223581;-1
174960;-0.6120173;0.08512169;0.03556789;0.5612326;0.7345784;0.3685118;0.1088162;-0.5111463;0.851106;-1
175000;-0.6126659;0.08558241;0.03590879;0.575788;0.7179046;0.3815869;0.05183034;-0.5000124;0.8630728;-1
175040;-0.6113786;0.08486733;0.03532526;0.4538496;0.7993473;0.3835358;0.1651726;-0.5023224;0.8473083;-1
175080;-0.6116569;0.08358616;0.03774673;0.5343478;0.6904043;0.4804856;0.1170712;-0.6266856;0.7684172;-1
175120;-0.6123829;0.08394814;0.03818484;0.5660138;0.666133;0.4801531;0.01152548;-0.5900015;0.8058792;-1
175160;-0.610923;0.08340377;0.03742648;0.4071963;0.7474673;0.5189642;0.191776;-0.6294679;0.7513472;-1
175200;-0.6103981;0.08460513;0.03508539;0.3490635;0.8433818;0.4037678;0.1769983;-0.4847303;0.855669;-1
175240;-0.6098071;0.08545166;0.03263678;0.4238309;0.8676957;0.2581595;0.09403646;-0.3261174;0.9404267;-1
175280;-0.6112764;0.08181727;0.03966619;0.523926;0.6367539;0.5609452;0.1207505;-0.7096949;0.6909192;-1
175320;-0.6120331;0.08210441;0.04018693;0.5589659;0.6195941;0.5475497;-0.007517546;-0.6570581;0.7518865;-1
175360;-0.6115637;0.08016461;0.04185009;0.5565878;0.5757007;0.5964181;-0.02343082;-0.707184;0.7045405;-1
175400;-0.6104617;0.08172537;0.03925392;0.381405;0.6719527;0.6307588;0.2091298;-0.7307972;0.6470736;-1
175440;-0.6107364;0.07996704;0.04119341;0.5178137;0.5944747;0.6115662;0.1806487;-0.7772065;0.5989226;-1
175480;-0.6108594;0.07832693;0.04293212;0.5652928;0.5336903;0.6283185;-0.1176122;-0.7021608;0.7022371;-1
175520;-0.6099492;0.08327895;0.03723445;0.3102473;0.7822282;0.537491;0.2338925;-0.612852;0.7534441;-1
175560;-0.6101252;0.07831123;0.04216278;0.510284;0.5593511;0.6493869;0.0912746;-0.7881295;0.6056131;-1
175600;-0.6102872;0.0766159;0.04372357;0.5325847;0.5250081;0.6605099;-0.274174;-0.6327779;0.72378;-1
175640;-0.6099926;0.07985908;0.04074015;0.3908189;0.6109129;0.6848449;0.2424234;-0.7884296;0.5608172;-1
175680;-0.6095136;0.07688627;0.04286297;0.473912;0.5489744;0.6845518;-0.06244019;-0.7560215;0.6497924;-1
175720;-0.6096039;0.07511375;0.04434524;0.4750036;0.5326386;0.6967474;-0.3782013;-0.5914321;0.7104854;-1
175760;-0.6094609;0.08441791;0.03489889;0.3822488;0.8435462;0.3759873;0.1858642;-0.469294;0.863173;-1
175800;-0.6094432;0.08169779;0.03892567;0.2767704;0.6940336;0.6620476;0.292188;-0.7188397;0.6284148;-1
175840;-0.6095432;0.07838801;0.04170196;0.3967912;0.5768638;0.7103542;0.2170311;-0.8125824;0.5364578;-1
175880;-0.608759;0.0756791;0.04345658;0.4186355;0.5553392;0.7160745;-0.2217239;-0.7031099;0.6751097;-1
175920;-0.6085642;0.0736991;0.04487544;0.4146347;0.5409243;0.7306002;-0.4257537;-0.5932503;0.681343;-1
175960;-0.6089602;0.0830761;0.0370248;0.3568026;0.7898232;0.4979787;0.289433;-0.6008975;0.7449302;-1
176000;-0.6089295;0.07995068;0.04028998;0.2594472;0.6211035;0.7371008;0.3459854;-0.773566;0.526783;-1
176040;-0.6089412;0.0771275;0.04238755;0.3793596;0.5646802;0.7298715;0.110499;-0.8119949;0.5704345;-1
176080;-0.6079012;0.07470633;0.04387688;0.3490341;0.5535155;0.7556252;-0.2612796;-0.7165487;0.6457281;-1
176120;-0.6084228;0.08164528;0.0386087;0.3109467;0.7252579;0.613361;0.3916866;-0.6864112;0.6121818;-1
176160;-0.6085035;0.07866368;0.04107542;0.2433543;0.5776835;0.7766296;0.344983;-0.8005066;0.4848932;-1
176200;-0.6082286;0.07609986;0.04292889;0.3183075;0.5620016;0.7619245;-0.1214254;-0.7735742;0.6215956;-1
176240;-0.6066602;0.07403704;0.04391678;0.1958727;0.5085077;0.8382469;-0.3142407;-0.7759177;0.5438171;-1
176280;-0.6078042;0.08017901;0.03994829;0.2577924;0.6608909;0.7041302;0.5260855;-0.707292;0.4702824;-1
176320;-0.6074209;0.08149116;0.03826885;0.714695;0.6299282;0.3039651;0.4390222;-0.7423304;0.5061528;-1
176360;-0.6080784;0.07755692;0.04179426;0.207637;0.5685661;0.7940901;0.2223347;-0.8179936;0.526068;-1
176400;-0.6073779;0.07545998;0.04321377;0.1935593;0.5342105;0.8228328;-0.2323535;-0.789625;0.567091;-1
176440;-0.6050513;0.07364236;0.04396918;0.1375205;0.4536984;0.8802228;-0.3278058;-0.8173347;0.4722432;-1
176480;-0.6073673;0.07915716;0.04064715;0.2217551;0.6052304;0.763457;0.6207013;-0.6908065;0.3662069;-1
176520;-0.6075167;0.07677741;0.04231252;0.1306835;0.5575542;0.8188371;-0.08816676;-0.815615;0.5683597;-1
176560;-0.6062393;0.07499347;0.04332925;0.09930041;0.4905875;0.8654377;-0.2852755;-0.8180187;0.4956545;-1
176600;-0.6029176;0.0741691;0.04328423;0.1395684;0.4715275;0.8704982;-0.1993741;-0.8476455;0.4910237;-1
176640;-0.6068016;0.08013149;0.03954785;0.7028107;0.61786;0.3522313;0.5586511;-0.7860183;0.2639374;-1
176680;-0.6068705;0.07833019;0.04120398;0.2040274;0.6005417;0.7722176;0.5825073;-0.7073501;0.395324;-1
176720;-0.6067655;0.07632844;0.04261967;0.1125833;0.5518625;0.8259978;-0.2678733;-0.7826022;0.5581304;-1
176760;-0.6048554;0.07485747;0.04330347;0.1415772;0.5116575;0.8470568;-0.3013045;-0.7922999;0.5286279;-1
176800;-0.6012288;0.0751998;0.0424615;0.1800273;0.4964749;0.8490799;-0.1129809;-0.8470011;0.5191922;-1
176840;-0.6064041;0.07926716;0.04016582;0.6820657;0.6128064;0.3987828;0.6412399;-0.7632914;0.07595932;-1
176880;-0.6064508;0.07777284;0.0415815;0.202884;0.59797;0.774789;0.1330697;-0.7999009;0.5819233;-1
176920;-0.6058547;0.07611218;0.04269775;0.1857249;0.5720867;0.7985258;-0.2816913;-0.7463913;0.5994655;-1
176960;-0.6030969;0.07545719;0.04259327;0.110402;0.535932;0.8366491;-0.1777631;-0.8174177;0.5469829;-1
177000;-0.5998428;0.07621521;0.0414174;0.2817907;0.5377969;0.794535;-0.07298954;-0.8136974;0.5766346;-1
177040;-0.6016736;0.07644899;0.04183406;0.1359464;0.5637071;0.8144473;-0.1231491;-0.8060849;0.578472;-1
177080;-0.6047468;0.07591063;0.04248114;0.1451328;0.6124498;0.7766249;-0.2689364;-0.7304323;0.6260868;-1
177120;-0.6059384;0.07732928;0.04178714;0.2140588;0.6234796;0.7516903;-0.2960616;-0.6911239;0.6571895;-1
177160;-0.6060309;0.07854268;0.0406074;0.6715212;0.6298122;0.3903792;0.6410795;-0.7580107;0.1201542;-1
